Title,Author,Genre,Height,Publisher,image_url
The Hunger Games Tribute Guide,Emily Seife,Sci-fi,18190416,2012,https://images.gr-assets.com/books/1322760235m/13027304.jpg
"The Warded Man (Demon Cycle, #1)",Peter V. Brett,Sci-fi,6589794,2008,https://images.gr-assets.com/books/1354571949m/3428935.jpg
The Pilgrim's Progress,John Bunyan,Sci-fi,1960084,1678,https://images.gr-assets.com/books/1405982367m/29797.jpg
"One Shot (Jack Reacher, #9)",Lee Child,Sci-fi,213966,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Serpent's Shadow (Kane Chronicles, #3)",Rick Riordan,Sci-fi,16416771,2012,https://images.gr-assets.com/books/1366227982m/12893742.jpg
Duma Key,Stephen King,Sci-fi,3041864,2008,https://images.gr-assets.com/books/1470266968m/472343.jpg
The House at Riverton,Kate Morton,Sci-fi,1267740,2006,https://images.gr-assets.com/books/1356452218m/1278752.jpg
"Winter's Heart (Wheel of Time, #9)",Robert Jordan,Sci-fi,791225,2000,https://images.gr-assets.com/books/1480096268m/13891.jpg
"Proven Guilty (The Dresden Files, #8)",Jim Butcher,Sci-fi,576222,2006,https://images.gr-assets.com/books/1345667469m/91474.jpg
"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead","Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",Sci-fi,19376,1864,https://images.gr-assets.com/books/1411241656m/17876.jpg
The Heart is a Lonely Hunter,Carson McCullers,Sci-fi,860196,1940,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Infinite Sea (The 5th Wave, #2)",Rick Yancey,Sci-fi,27237970,2014,https://images.gr-assets.com/books/1395351812m/16131484.jpg
The Once and Future King (The Once and Future King #1-4),T.H. White,Sci-fi,1140206,1958,https://images.gr-assets.com/books/1338741283m/43545.jpg
"Small Gods (Discworld, #13)",Terry Pratchett,Sci-fi,1636629,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Bud, Not Buddy",Christopher Paul Curtis,Sci-fi,358453,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Fun Home: A Family Tragicomic,Alison Bechdel,Sci-fi,911368,2006,https://images.gr-assets.com/books/1327652831m/38990.jpg
Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,Sci-fi,3074803,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
الفيل الأزرق,أحمد مراد,Sci-fi,21801712,2012,https://images.gr-assets.com/books/1485105416m/16031620.jpg
"The Indian in the Cupboard (The Indian in the Cupboard, #1)",Lynne Reid Banks,Sci-fi,824446,1980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"A Memory of Light (Wheel of Time, #14)","Robert Jordan, Brandon Sanderson",Sci-fi,10558806,2012,https://images.gr-assets.com/books/1336055749m/7743175.jpg
Me and Earl and the Dying Girl,Jesse Andrews,Sci-fi,17831620,2012,https://images.gr-assets.com/books/1337216932m/12700353.jpg
"The Ugly Truth (Diary of a Wimpy Kid, #5)",Jeff Kinney,Sci-fi,10867827,2010,https://images.gr-assets.com/books/1332046095m/7823678.jpg
"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Janet Evanovich,Sci-fi,40008,2002,https://images.gr-assets.com/books/1317792858m/147074.jpg
"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",Simon Winchester,Sci-fi,1628566,1998,https://images.gr-assets.com/books/1407110918m/25019.jpg
"2nd Chance (Women's Murder Club, #2)","James Patterson, Andrew Gross",Sci-fi,1835674,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Complete Maus (Maus, #1-2)",Art Spiegelman,Sci-fi,1658562,1986,https://images.gr-assets.com/books/1327354180m/15195.jpg
"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,Sci-fi,3436605,2001,https://images.gr-assets.com/books/1445540555m/27003.jpg
Anne Rice's The Vampire Lestat: A Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",Sci-fi,43209,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Sideways Stories from Wayside School (Wayside School #1),"Louis Sachar, Adam McCauley",Sci-fi,1215581,1978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Art of Happiness,"Dalai Lama XIV, Howard C. Cutler",Sci-fi,1651617,1998,https://images.gr-assets.com/books/1309287434m/38210.jpg
The Bone Clocks,David Mitchell,Sci-fi,26959610,2014,https://images.gr-assets.com/books/1398205538m/20819685.jpg
Black and Blue,Anna Quindlen,Sci-fi,2349447,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Origins (The Vampire Diaries: Stefan's Diaries, #1)","L.J. Smith, Kevin Williamson, Julie Plec",Sci-fi,10489950,2010,https://images.gr-assets.com/books/1282055412m/7726143.jpg
The Last Juror,John Grisham,Sci-fi,1022242,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Diary,Chuck Palahniuk,Sci-fi,1602261,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Eleven on Top (Stephanie Plum, #11)",Janet Evanovich,Sci-fi,811763,2005,https://images.gr-assets.com/books/1166394806m/11003.jpg
"Inkspell (Inkworld, #2)","Cornelia Funke, Anthea Bell",Sci-fi,1567967,2005,https://images.gr-assets.com/books/1395358683m/28195.jpg
"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,Sci-fi,929649,2003,https://images.gr-assets.com/books/1380742001m/599.jpg
Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,Sci-fi,2952196,1945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"White Night (The Dresden Files, #9)",Jim Butcher,Sci-fi,1254936,2007,https://images.gr-assets.com/books/1309552288m/91475.jpg
The Miniaturist,Jessie Burton,Sci-fi,25328659,2014,https://images.gr-assets.com/books/1392415313m/18498569.jpg
"Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)","Margaret Weis, Tracy Hickman",Sci-fi,251833,1984,https://images.gr-assets.com/books/1390668127m/259836.jpg
"The Lost Colony (Artemis Fowl, #5)",Eoin Colfer,Sci-fi,1866210,2006,https://images.gr-assets.com/books/1360177158m/37586.jpg
"Extras (Uglies, #4)",Scott Westerfeld,Sci-fi,3315797,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Burning Bridge (Ranger's Apprentice, #2)",John Flanagan,Sci-fi,6627890,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Book of Life (All Souls Trilogy, #3)",Deborah Harkness,Sci-fi,21839080,2014,https://images.gr-assets.com/books/1389281784m/16054217.jpg
The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,Sci-fi,2210934,1992,https://images.gr-assets.com/books/1440952332m/615570.jpg
The Stinky Cheese Man and Other Fairly Stupid Tales,"Jon Scieszka, Lane Smith",Sci-fi,1814587,1992,https://images.gr-assets.com/books/1488588399m/407429.jpg
Horns,Joe Hill,Sci-fi,6781405,2009,https://images.gr-assets.com/books/1402958805m/6587879.jpg
Catherine the Great: Portrait of a Woman,Robert K. Massie,Sci-fi,15319151,2011,https://images.gr-assets.com/books/1403395276m/10414941.jpg
"The Year of the Flood  (MaddAddam, #2)",Margaret Atwood,Sci-fi,6257025,2009,https://images.gr-assets.com/books/1327906873m/6080337.jpg
Winter Garden,Kristin Hannah,Sci-fi,6863383,2009,https://images.gr-assets.com/books/1265932201m/6668467.jpg
The King of Torts,John Grisham,Sci-fi,3137817,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell, Patrick Robinson",Sci-fi,1623890,2006,https://images.gr-assets.com/books/1344265535m/711901.jpg
The 3 Mistakes of My Life,Chetan Bhagat,Sci-fi,3358314,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,Sci-fi,1073110,1926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Native Son,Richard Wright,Sci-fi,3159084,1940,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Shadow's Edge (Night Angel, #2)",Brent Weeks,Sci-fi,3797880,2008,https://images.gr-assets.com/books/1327881435m/3754016.jpg
"Under the Never Sky (Under the Never Sky, #1)",Veronica Rossi,Sci-fi,15093785,2011,https://images.gr-assets.com/books/1356591725m/11594257.jpg
"True Believer (Jeremy Marsh & Lexie Darnell, #1)",Nicholas Sparks,Sci-fi,1625592,2003,https://images.gr-assets.com/books/1385739017m/3464.jpg
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Eric Ries,Sci-fi,15024842,2011,https://images.gr-assets.com/books/1333576876m/10127019.jpg
"The Golden Lily (Bloodlines, #2)",Richelle Mead,Sci-fi,13582370,2012,https://images.gr-assets.com/books/1360599818m/8709523.jpg
Chasing Harry Winston,Lauren Weisberger,Sci-fi,2902978,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Magician's Gambit (The Belgariad, #3)",David Eddings,Sci-fi,938086,1983,https://images.gr-assets.com/books/1315276590m/44688.jpg
The Stand: Captain Trips,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",Sci-fi,6972161,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,Sci-fi,1437584,1960,https://images.gr-assets.com/books/1331223772m/767171.jpg
A Long Way Down,Nick Hornby,Sci-fi,2961964,2005,https://images.gr-assets.com/books/1467861525m/10073.jpg
"Out from Boneville (Bone, #1)","Jeff Smith, Steve Hamaker",Sci-fi,2218243,1993,https://images.gr-assets.com/books/1327921261m/106134.jpg
Rose Madder,Stephen King,Sci-fi,833191,1995,https://images.gr-assets.com/books/1375870513m/10619.jpg
"Die Trying (Jack Reacher, #2)",Lee Child,Sci-fi,213967,1998,https://images.gr-assets.com/books/1377633008m/220969.jpg
"Beautiful Chaos (Caster Chronicles, #3)","Kami Garcia, Margaret Stohl, Paz Pruneda",Sci-fi,11254742,2011,https://images.gr-assets.com/books/1327878503m/10757833.jpg
Keeping Faith,Jodi Picoult,Sci-fi,3349582,1999,https://images.gr-assets.com/books/1407111555m/10913.jpg
Heart-Shaped Box,Joe Hill,Sci-fi,1412280,2007,https://images.gr-assets.com/books/1328043955m/153025.jpg
"Cabin Fever (Diary of a Wimpy Kid, #6)",Jeff Kinney,Sci-fi,16180881,2010,https://images.gr-assets.com/books/1350396037m/11254250.jpg
"Beyond the Shadows (Night Angel, #3)",Brent Weeks,Sci-fi,3797890,2008,https://images.gr-assets.com/books/1327881432m/3754026.jpg
Everyone Worth Knowing,Lauren Weisberger,Sci-fi,1017538,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Redwall (Redwall, #1)",Brian Jacques,Sci-fi,486980,1986,https://images.gr-assets.com/books/1327877368m/7996.jpg
The Communist Manifesto,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",Sci-fi,2205479,1848,https://images.gr-assets.com/books/1420003664m/30474.jpg
The Woman in Cabin 10,Ruth Ware,Sci-fi,48209164,2016,https://images.gr-assets.com/books/1465878007m/28187230.jpg
The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,Sci-fi,2064030,1826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Sophie's Choice,William Styron,Sci-fi,2912834,1979,https://images.gr-assets.com/books/1356714742m/228560.jpg
"Shopaholic and Sister (Shopaholic, #4)",Sophie Kinsella,Sci-fi,2992356,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Iron Daughter,Julie Kagawa,Sci-fi,7030241,2010,https://images.gr-assets.com/books/1271790654m/7747064.jpg
The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,Sci-fi,99898,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Age of Miracles,Karen Thompson Walker,Sci-fi,17382941,2012,https://images.gr-assets.com/books/1342487370m/12401556.jpg
Have a Little Faith: a True Story,Mitch Albom,Sci-fi,1244564,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
My Life in France,"Julia Child, Alex Prud'Homme",Sci-fi,1602216,2006,https://images.gr-assets.com/books/1395564378m/5084.jpg
"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,Sci-fi,41326408,2014,https://images.gr-assets.com/books/1426407990m/21844019.jpg
The Secret of the Nagas (Shiva Trilogy #2),Amish Tripathi,Sci-fi,16782480,2011,https://images.gr-assets.com/books/1308930273m/11827808.jpg
Ham on Rye,Charles Bukowski,Sci-fi,958661,1982,https://images.gr-assets.com/books/1388195001m/38501.jpg
Flipped,Wendelin Van Draanen,Sci-fi,3199878,2001,https://images.gr-assets.com/books/1388554293m/331920.jpg
Emotional Intelligence 2.0,"Travis Bradberry, Jean Greaves, Patrick Lencioni",Sci-fi,6677843,2003,https://images.gr-assets.com/books/1328765863m/6486483.jpg
Make Way for Ducklings,Robert McCloskey,Sci-fi,103828,1941,https://images.gr-assets.com/books/1362580777m/29291.jpg
"Relic (Pendergast, #1)","Douglas Preston, Lincoln Child",Sci-fi,23046,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Notes from a Small Island,Bill Bryson,Sci-fi,940892,1995,https://images.gr-assets.com/books/1479653223m/28.jpg
"Small Favor (The Dresden Files, #10)",Jim Butcher,Sci-fi,2054834,2008,https://images.gr-assets.com/books/1298085176m/927979.jpg
"The Walking Dead, Compendium 1",Robert Kirkman,Sci-fi,6656179,2009,https://images.gr-assets.com/books/1449865699m/6465707.jpg
"Princess Academy (Princess Academy, #1)",Shannon Hale,Sci-fi,3299770,2005,https://images.gr-assets.com/books/1349410861m/85990.jpg
"Everything, Everything","Nicola Yoon, David Yoon",Sci-fi,26540216,2015,https://images.gr-assets.com/books/1450515891m/18692431.jpg
Pygmalion,George Bernard Shaw,Sci-fi,184399,1912,https://images.gr-assets.com/books/1453757285m/7714.jpg
Flight Behavior,Barbara Kingsolver,Sci-fi,18945788,2012,https://images.gr-assets.com/books/1352212134m/13438524.jpg
"Grip of the Shadow Plague (Fablehaven, #3)",Brandon Mull,Sci-fi,2156412,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",Helen Fielding,Sci-fi,8140,1999,https://images.gr-assets.com/books/1395233618m/363752.jpg
Corelli's Mandolin,Louis de Bernières,Sci-fi,2771048,1994,https://images.gr-assets.com/books/1479680795m/3388.jpg
"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",Nicholas Sparks,Sci-fi,1498113,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
In a Sunburned Country,Bill Bryson,Sci-fi,2611786,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Memoirs of Sherlock Holmes,Arthur Conan Doyle,Sci-fi,6328892,1894,https://images.gr-assets.com/books/1410716044m/194373.jpg
The Orphan Master's Son,Adam Johnson,Sci-fi,16467838,2012,https://images.gr-assets.com/books/1327878601m/11529868.jpg
"Enchanters' End Game (The Belgariad, #5)",David Eddings,Sci-fi,938064,1984,https://images.gr-assets.com/books/1217735909m/44687.jpg
The Complete Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",Sci-fi,13344769,2003,https://images.gr-assets.com/books/1327876995m/991197.jpg
The Chosen,Chaim Potok,Sci-fi,1336083,1967,https://images.gr-assets.com/books/1403191327m/187181.jpg
The Agony and the Ecstasy,"Irving Stone, שמואל שניצר",Sci-fi,1504548,1958,https://images.gr-assets.com/books/1327879079m/321552.jpg
"The Angel's Game (The Cemetery of Forgotten Books, #2)","Carlos Ruiz Zafón, Lucia Graves",Sci-fi,3252824,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Love, Rosie",Cecelia Ahern,Sci-fi,3423015,2004,https://images.gr-assets.com/books/1420732457m/147865.jpg
Amelia Bedelia  (Amelia Bedelia #1),"Peggy Parish, Fritz Siebel",Sci-fi,888927,1963,https://images.gr-assets.com/books/1353400157m/774001.jpg
"This Man (This Man, #1)",Jodi Ellen Malpas,Sci-fi,21970768,2012,https://images.gr-assets.com/books/1352790466m/16140036.jpg
"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,Sci-fi,10479953,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,Sci-fi,39113604,2015,https://images.gr-assets.com/books/1417957944m/20560137.jpg
"Lover Enshrined (Black Dagger Brotherhood, #6)",J.R. Ward,Sci-fi,1928049,2008,https://images.gr-assets.com/books/1327896547m/1240662.jpg
"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,Sci-fi,21547736,2013,https://images.gr-assets.com/books/1349205573m/15819028.jpg
الأسود يليق بك,"أحلام مستغانمي, Ahlam Mosteghanemi",Sci-fi,21881449,2012,https://images.gr-assets.com/books/1351004560m/16081961.jpg
"The Slippery Slope (A Series of Unfortunate Events, #10)","Lemony Snicket, Brett Helquist",Sci-fi,2146706,2003,https://images.gr-assets.com/books/1343701012m/297792.jpg
Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",Sci-fi,2960365,1853,https://images.gr-assets.com/books/1280113147m/31242.jpg
"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",Esphyr Slobodkina,Sci-fi,954532,1938,https://images.gr-assets.com/books/1348541342m/775597.jpg
"Furies of Calderon (Codex Alera, #1)",Jim Butcher,Sci-fi,3098584,2004,https://images.gr-assets.com/books/1329104514m/29396.jpg
"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,Sci-fi,1936544,1983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Her Fearful Symmetry,Audrey Niffenegger,Sci-fi,6382826,2009,https://images.gr-assets.com/books/1327939087m/6202342.jpg
The Boston Girl,Anita Diamant,Sci-fi,21890979,2014,https://images.gr-assets.com/books/1418103945m/22450859.jpg
"Lover Avenged (Black Dagger Brotherhood, #7)",J.R. Ward,Sci-fi,5164827,2009,https://images.gr-assets.com/books/1321039998m/5098079.jpg
"The Fall of Hyperion (Hyperion Cantos, #2)",Dan Simmons,Sci-fi,1882596,1990,https://images.gr-assets.com/books/1429215870m/77565.jpg
"The Black Dahlia (L.A. Quartet, #1)",James Ellroy,Sci-fi,434,1987,https://images.gr-assets.com/books/1387048173m/21704.jpg
"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman",Sci-fi,45962572,1871,https://images.gr-assets.com/books/1359299332m/83346.jpg
Wild Swans: Three Daughters of China,Jung Chang,Sci-fi,2969000,1991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Go, Dog. Go!",P.D. Eastman,Sci-fi,887311,1961,https://images.gr-assets.com/books/1333578440m/460548.jpg
"On the Banks of Plum Creek  (Little House, #4)","Laura Ingalls Wilder, Garth Williams",Sci-fi,1402758,1937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
